Source;Target;Weight;Label;Type
96;98;0.7954872250556946;96 to 98;Undirected
96;99;0.565280020236969;96 to 99;Undirected
96;101;0.9317670464515686;96 to 101;Undirected
96;102;0.5931047797203064;96 to 102;Undirected
96;103;0.7032053470611572;96 to 103;Undirected
96;104;0.8817598223686218;96 to 104;Undirected
96;105;0.6717184782028198;96 to 105;Undirected
96;106;0.7470461130142212;96 to 106;Undirected
96;107;0.7352011203765869;96 to 107;Undirected
96;108;0.8805230855941772;96 to 108;Undirected
96;110;0.7214909791946411;96 to 110;Undirected
96;111;0.854973316192627;96 to 111;Undirected
96;130;0.6458051800727844;96 to 130;Undirected
96;131;0.593777060508728;96 to 131;Undirected
96;147;0.5950462222099304;96 to 147;Undirected
96;150;0.5564315319061279;96 to 150;Undirected
97;3;0.7755341529846191;97 to 3;Undirected
97;9;0.5181607604026794;97 to 9;Undirected
97;32;0.740676760673523;97 to 32;Undirected
97;33;0.7793101072311401;97 to 33;Undirected
97;34;0.7034171223640442;97 to 34;Undirected
97;35;0.6609028577804565;97 to 35;Undirected
97;36;0.7389622330665588;97 to 36;Undirected
97;39;0.7526335716247559;97 to 39;Undirected
97;40;0.7783588171005249;97 to 40;Undirected
97;41;0.5529934167861938;97 to 41;Undirected
97;42;0.7031064033508301;97 to 42;Undirected
97;43;0.7011833786964417;97 to 43;Undirected
97;44;0.5332298278808594;97 to 44;Undirected
97;45;0.7009420394897461;97 to 45;Undirected
97;46;0.7765320539474487;97 to 46;Undirected
97;47;0.679214358329773;97 to 47;Undirected
97;48;0.7034629583358765;97 to 48;Undirected
97;49;0.8304017782211304;97 to 49;Undirected
97;50;0.5069379210472107;97 to 50;Undirected
97;51;0.7117044925689697;97 to 51;Undirected
97;52;0.597911536693573;97 to 52;Undirected
97;53;0.7434800267219543;97 to 53;Undirected
97;54;0.5375889539718628;97 to 54;Undirected
97;55;0.7030469179153442;97 to 55;Undirected
97;57;0.7342551350593567;97 to 57;Undirected
97;58;0.6340089440345764;97 to 58;Undirected
97;60;0.5755344033241272;97 to 60;Undirected
97;61;0.5191159844398499;97 to 61;Undirected
97;63;0.6262988448143005;97 to 63;Undirected
97;64;0.6134368181228638;97 to 64;Undirected
97;65;0.6588093042373657;97 to 65;Undirected
97;67;0.6595882773399353;97 to 67;Undirected
97;68;0.6747806072235107;97 to 68;Undirected
97;69;0.7572461366653442;97 to 69;Undirected
97;70;0.6285796165466309;97 to 70;Undirected
97;72;0.6921193599700928;97 to 72;Undirected
97;74;0.7886890769004822;97 to 74;Undirected
97;75;0.5958366990089417;97 to 75;Undirected
97;77;0.8528122901916504;97 to 77;Undirected
97;81;0.5732739567756653;97 to 81;Undirected
97;83;0.6559914946556091;97 to 83;Undirected
97;84;0.7636547088623047;97 to 84;Undirected
97;85;0.6807879209518433;97 to 85;Undirected
97;87;0.6039606332778931;97 to 87;Undirected
97;90;0.8219362497329712;97 to 90;Undirected
97;92;0.561408281326294;97 to 92;Undirected
97;95;0.7841087579727173;97 to 95;Undirected
97;96;0.6768218278884888;97 to 96;Undirected
97;98;0.7477044463157654;97 to 98;Undirected
97;99;0.8297091722488403;97 to 99;Undirected
97;100;0.5129553079605103;97 to 100;Undirected
97;101;0.7594062685966492;97 to 101;Undirected
97;102;0.6522727012634277;97 to 102;Undirected
97;103;0.618498682975769;97 to 103;Undirected
97;105;0.5395320057868958;97 to 105;Undirected
97;106;0.58530592918396;97 to 106;Undirected
97;107;0.5140451192855835;97 to 107;Undirected
97;108;0.7699652910232544;97 to 108;Undirected
97;110;0.7300143241882324;97 to 110;Undirected
97;111;0.6089866757392883;97 to 111;Undirected
97;113;0.6492493748664856;97 to 113;Undirected
97;130;0.695734441280365;97 to 130;Undirected
97;155;0.5711205005645752;97 to 155;Undirected
98;2;0.5081220269203186;98 to 2;Undirected
98;3;0.7631921172142029;98 to 3;Undirected
98;6;0.5093966126441956;98 to 6;Undirected
98;33;0.5279778838157654;98 to 33;Undirected
98;34;0.5196292996406555;98 to 34;Undirected
98;35;0.7429208755493164;98 to 35;Undirected
98;36;0.7647074460983276;98 to 36;Undirected
98;37;0.7072615623474121;98 to 37;Undirected
98;38;0.7485982179641724;98 to 38;Undirected
98;39;0.7600995302200317;98 to 39;Undirected
98;40;0.8993145227432251;98 to 40;Undirected
98;42;0.5145167112350464;98 to 42;Undirected
98;43;0.8344862461090088;98 to 43;Undirected
98;44;0.6851911544799805;98 to 44;Undirected
98;45;0.6041873693466187;98 to 45;Undirected
98;46;0.5814518332481384;98 to 46;Undirected
98;47;0.725649893283844;98 to 47;Undirected
98;48;0.8815110921859741;98 to 48;Undirected
98;49;0.8700013160705566;98 to 49;Undirected
98;50;0.5284836888313293;98 to 50;Undirected
98;51;0.7163046598434448;98 to 51;Undirected
98;52;0.5377700328826904;98 to 52;Undirected
98;53;0.5986683964729309;98 to 53;Undirected
98;54;0.560368001461029;98 to 54;Undirected
98;55;0.726406455039978;98 to 55;Undirected
98;56;0.5798133611679077;98 to 56;Undirected
98;57;0.5184312462806702;98 to 57;Undirected
98;59;0.5852397680282593;98 to 59;Undirected
98;60;0.7145310640335083;98 to 60;Undirected
98;61;0.7663650512695312;98 to 61;Undirected
98;63;0.8745432496070862;98 to 63;Undirected
98;64;0.7067168951034546;98 to 64;Undirected
98;65;0.5514629483222961;98 to 65;Undirected
98;67;0.6845003366470337;98 to 67;Undirected
98;69;0.7690889835357666;98 to 69;Undirected
98;70;0.702603816986084;98 to 70;Undirected
98;72;0.729471743106842;98 to 72;Undirected
98;74;0.5540867447853088;98 to 74;Undirected
98;77;0.8065584301948547;98 to 77;Undirected
98;81;0.7368532419204712;98 to 81;Undirected
98;83;0.6773966550827026;98 to 83;Undirected
98;84;0.8765065670013428;98 to 84;Undirected
98;85;0.6410143375396729;98 to 85;Undirected
98;86;0.6092642545700073;98 to 86;Undirected
98;90;0.6507096886634827;98 to 90;Undirected
98;92;0.5446322560310364;98 to 92;Undirected
98;95;0.5350221991539001;98 to 95;Undirected
98;96;0.7954872846603394;98 to 96;Undirected
98;97;0.7477045059204102;98 to 97;Undirected
98;99;0.7897590398788452;98 to 99;Undirected
98;101;0.8745476007461548;98 to 101;Undirected
98;102;0.8370586633682251;98 to 102;Undirected
98;103;0.6911075711250305;98 to 103;Undirected
98;104;0.7300360202789307;98 to 104;Undirected
98;105;0.7500817775726318;98 to 105;Undirected
98;106;0.6528908014297485;98 to 106;Undirected
98;107;0.672234058380127;98 to 107;Undirected
98;108;0.7708290815353394;98 to 108;Undirected
98;110;0.7662975788116455;98 to 110;Undirected
98;111;0.6642590165138245;98 to 111;Undirected
98;114;0.5472985506057739;98 to 114;Undirected
98;130;0.7756098508834839;98 to 130;Undirected
98;133;0.5394970178604126;98 to 133;Undirected
98;149;0.5197252631187439;98 to 149;Undirected
98;150;0.5071619749069214;98 to 150;Undirected
98;158;0.5666641592979431;98 to 158;Undirected
98;159;0.6201781034469604;98 to 159;Undirected
98;160;0.6213595867156982;98 to 160;Undirected
98;183;0.5720629692077637;98 to 183;Undirected
98;192;0.5286918878555298;98 to 192;Undirected
99;3;0.6960746645927429;99 to 3;Undirected
99;6;0.6288758516311646;99 to 6;Undirected
99;16;0.5749704241752625;99 to 16;Undirected
99;17;0.5552897453308105;99 to 17;Undirected
99;30;0.5444842576980591;99 to 30;Undirected
99;32;0.5336140394210815;99 to 32;Undirected
99;33;0.7079195380210876;99 to 33;Undirected
99;35;0.8352868556976318;99 to 35;Undirected
99;36;0.5974581241607666;99 to 36;Undirected
99;38;0.5103315114974976;99 to 38;Undirected
99;39;0.7748748660087585;99 to 39;Undirected
99;40;0.6838930249214172;99 to 40;Undirected
99;42;0.7418315410614014;99 to 42;Undirected
99;43;0.6245290637016296;99 to 43;Undirected
99;44;0.5298702716827393;99 to 44;Undirected
99;45;0.5252698659896851;99 to 45;Undirected
99;46;0.7828664183616638;99 to 46;Undirected
99;47;0.6312017440795898;99 to 47;Undirected
99;48;0.7285506129264832;99 to 48;Undirected
99;49;0.7582671642303467;99 to 49;Undirected
99;51;0.6687966585159302;99 to 51;Undirected
99;52;0.6183643937110901;99 to 52;Undirected
99;53;0.6940115094184875;99 to 53;Undirected
99;55;0.8008147478103638;99 to 55;Undirected
99;57;0.8553513884544373;99 to 57;Undirected
99;61;0.5528551340103149;99 to 61;Undirected
99;63;0.6958445310592651;99 to 63;Undirected
99;64;0.7525345087051392;99 to 64;Undirected
99;65;0.5458992719650269;99 to 65;Undirected
99;67;0.548696756362915;99 to 67;Undirected
99;68;0.7258139252662659;99 to 68;Undirected
99;69;0.5688253045082092;99 to 69;Undirected
99;70;0.6130839586257935;99 to 70;Undirected
99;72;0.6076108813285828;99 to 72;Undirected
99;74;0.8528701066970825;99 to 74;Undirected
99;75;0.5147621631622314;99 to 75;Undirected
99;77;0.7483574748039246;99 to 77;Undirected
99;81;0.5337474942207336;99 to 81;Undirected
99;83;0.5424501299858093;99 to 83;Undirected
99;84;0.8318331241607666;99 to 84;Undirected
99;85;0.5418677926063538;99 to 85;Undirected
99;86;0.521674394607544;99 to 86;Undirected
99;90;0.8155079483985901;99 to 90;Undirected
99;92;0.5937024354934692;99 to 92;Undirected
99;95;0.8017468452453613;99 to 95;Undirected
99;96;0.565280020236969;99 to 96;Undirected
99;97;0.8297092318534851;99 to 97;Undirected
99;98;0.7897590398788452;99 to 98;Undirected
99;101;0.6798663139343262;99 to 101;Undirected
99;102;0.759040117263794;99 to 102;Undirected
99;103;0.5870158076286316;99 to 103;Undirected
99;104;0.5408076047897339;99 to 104;Undirected
99;105;0.5556729435920715;99 to 105;Undirected
99;106;0.5662268400192261;99 to 106;Undirected
99;108;0.5940670371055603;99 to 108;Undirected
99;110;0.6229220628738403;99 to 110;Undirected
99;112;0.5629438161849976;99 to 112;Undirected
99;114;0.5937341451644897;99 to 114;Undirected
99;129;0.5430599451065063;99 to 129;Undirected
99;130;0.7839757204055786;99 to 130;Undirected
99;160;0.5476168394088745;99 to 160;Undirected
99;192;0.5059673190116882;99 to 192;Undirected
100;9;0.8692885637283325;100 to 9;Undirected
100;10;0.7827430963516235;100 to 10;Undirected
100;18;0.6390281319618225;100 to 18;Undirected
100;19;0.6839574575424194;100 to 19;Undirected
100;20;0.6633626818656921;100 to 20;Undirected
100;31;0.6190775632858276;100 to 31;Undirected
100;32;0.6722609996795654;100 to 32;Undirected
100;33;0.6168098449707031;100 to 33;Undirected
100;41;0.5471376776695251;100 to 41;Undirected
100;49;0.5944770574569702;100 to 49;Undirected
100;67;0.5361506342887878;100 to 67;Undirected
100;75;0.5014404058456421;100 to 75;Undirected
100;82;0.5662224292755127;100 to 82;Undirected
100;97;0.5129553079605103;100 to 97;Undirected
100;111;0.6237872838973999;100 to 111;Undirected
100;118;0.7184997200965881;100 to 118;Undirected
100;123;0.6085914969444275;100 to 123;Undirected
100;131;0.6475721597671509;100 to 131;Undirected
100;135;0.7022151350975037;100 to 135;Undirected
100;141;0.5290778875350952;100 to 141;Undirected
100;155;0.6836297512054443;100 to 155;Undirected
100;157;0.5700703263282776;100 to 157;Undirected
101;3;0.6398824453353882;101 to 3;Undirected
101;34;0.5775607824325562;101 to 34;Undirected
101;35;0.6260644793510437;101 to 35;Undirected
101;36;0.8151384592056274;101 to 36;Undirected
101;37;0.7275335788726807;101 to 37;Undirected
101;38;0.7604734897613525;101 to 38;Undirected
101;39;0.7820843458175659;101 to 39;Undirected
101;40;0.9002429842948914;101 to 40;Undirected
101;43;0.9244995713233948;101 to 43;Undirected
101;44;0.7025114297866821;101 to 44;Undirected
101;45;0.5662283897399902;101 to 45;Undirected
101;47;0.622190535068512;101 to 47;Undirected
101;48;0.8153625726699829;101 to 48;Undirected
101;49;0.8404449224472046;101 to 49;Undirected
101;50;0.5111336708068848;101 to 50;Undirected
101;51;0.5252996683120728;101 to 51;Undirected
101;52;0.5789679288864136;101 to 52;Undirected
101;53;0.5816736817359924;101 to 53;Undirected
101;54;0.7642141580581665;101 to 54;Undirected
101;55;0.6475492715835571;101 to 55;Undirected
101;59;0.5752813220024109;101 to 59;Undirected
101;60;0.7306432723999023;101 to 60;Undirected
101;61;0.7949486374855042;101 to 61;Undirected
101;63;0.8701586723327637;101 to 63;Undirected
101;64;0.6893631219863892;101 to 64;Undirected
101;65;0.5085946917533875;101 to 65;Undirected
101;67;0.6937708854675293;101 to 67;Undirected
101;69;0.832675576210022;101 to 69;Undirected
101;72;0.8410603404045105;101 to 72;Undirected
101;77;0.7680941820144653;101 to 77;Undirected
101;81;0.7353231906890869;101 to 81;Undirected
101;83;0.7207213640213013;101 to 83;Undirected
101;84;0.8454484939575195;101 to 84;Undirected
101;85;0.6251038312911987;101 to 85;Undirected
101;86;0.5613672733306885;101 to 86;Undirected
101;90;0.5391583442687988;101 to 90;Undirected
101;92;0.686678946018219;101 to 92;Undirected
101;96;0.9317670464515686;101 to 96;Undirected
101;97;0.7594062685966492;101 to 97;Undirected
101;98;0.87454754114151;101 to 98;Undirected
101;99;0.6798663139343262;101 to 99;Undirected
101;102;0.6438032388687134;101 to 102;Undirected
101;103;0.6037814617156982;101 to 103;Undirected
101;104;0.8142430186271667;101 to 104;Undirected
101;105;0.6239725351333618;101 to 105;Undirected
101;106;0.6522893905639648;101 to 106;Undirected
101;107;0.6511311531066895;101 to 107;Undirected
101;108;0.8861032724380493;101 to 108;Undirected
101;110;0.6807150840759277;101 to 110;Undirected
101;111;0.7718852758407593;101 to 111;Undirected
101;130;0.665105938911438;101 to 130;Undirected
101;131;0.5880696177482605;101 to 131;Undirected
101;147;0.5340368747711182;101 to 147;Undirected
101;150;0.5058856010437012;101 to 150;Undirected
101;160;0.5295858383178711;101 to 160;Undirected
102;2;0.5406829714775085;102 to 2;Undirected
102;3;0.5854365825653076;102 to 3;Undirected
102;31;0.5133025050163269;102 to 31;Undirected
102;33;0.5042110085487366;102 to 33;Undirected
102;34;0.5579116940498352;102 to 34;Undirected
102;35;0.8338545560836792;102 to 35;Undirected
102;36;0.6304177045822144;102 to 36;Undirected
102;37;0.6250858902931213;102 to 37;Undirected
102;38;0.6727603673934937;102 to 38;Undirected
102;39;0.6641448140144348;102 to 39;Undirected
102;40;0.8327738046646118;102 to 40;Undirected
102;42;0.5832972526550293;102 to 42;Undirected
102;43;0.6299040913581848;102 to 43;Undirected
102;44;0.689212441444397;102 to 44;Undirected
102;45;0.5120563507080078;102 to 45;Undirected
102;47;0.6474890112876892;102 to 47;Undirected
102;48;0.7868571877479553;102 to 48;Undirected
102;49;0.8450447916984558;102 to 49;Undirected
102;51;0.5344957113265991;102 to 51;Undirected
102;53;0.697237491607666;102 to 53;Undirected
102;55;0.8011234998703003;102 to 55;Undirected
102;56;0.776042103767395;102 to 56;Undirected
102;57;0.5813653469085693;102 to 57;Undirected
102;59;0.7099000215530396;102 to 59;Undirected
102;60;0.5805455446243286;102 to 60;Undirected
102;61;0.552749514579773;102 to 61;Undirected
102;63;0.7089086771011353;102 to 63;Undirected
102;64;0.7543997764587402;102 to 64;Undirected
102;65;0.5621444582939148;102 to 65;Undirected
102;66;0.7840365171432495;102 to 66;Undirected
102;67;0.7320799231529236;102 to 67;Undirected
102;69;0.643182098865509;102 to 69;Undirected
102;70;0.8651162981987;102 to 70;Undirected
102;72;0.5449543595314026;102 to 72;Undirected
102;73;0.5541723370552063;102 to 73;Undirected
102;77;0.5871715545654297;102 to 77;Undirected
102;81;0.7200682759284973;102 to 81;Undirected
102;83;0.5771868228912354;102 to 83;Undirected
102;84;0.767357587814331;102 to 84;Undirected
102;85;0.5636689066886902;102 to 85;Undirected
102;86;0.6773269176483154;102 to 86;Undirected
102;90;0.5149512887001038;102 to 90;Undirected
102;96;0.5931047797203064;102 to 96;Undirected
102;97;0.6522727012634277;102 to 97;Undirected
102;98;0.8370586633682251;102 to 98;Undirected
102;99;0.759040117263794;102 to 99;Undirected
102;101;0.6438031792640686;102 to 101;Undirected
102;103;0.7256006598472595;102 to 103;Undirected
102;104;0.5518049001693726;102 to 104;Undirected
102;105;0.7849212884902954;102 to 105;Undirected
102;106;0.6739519834518433;102 to 106;Undirected
102;107;0.6792545318603516;102 to 107;Undirected
102;108;0.5912541747093201;102 to 108;Undirected
102;110;0.8062552213668823;102 to 110;Undirected
102;114;0.524397075176239;102 to 114;Undirected
102;130;0.7477751970291138;102 to 130;Undirected
102;133;0.5227761268615723;102 to 133;Undirected
102;141;0.5650045871734619;102 to 141;Undirected
102;146;0.5387027859687805;102 to 146;Undirected
102;147;0.5035080313682556;102 to 147;Undirected
102;183;0.5840307474136353;102 to 183;Undirected
102;187;0.5478374361991882;102 to 187;Undirected
102;192;0.6175409555435181;102 to 192;Undirected
103;6;0.5596636533737183;103 to 6;Undirected
103;31;0.5881335735321045;103 to 31;Undirected
103;32;0.6307398080825806;103 to 32;Undirected
103;33;0.5183296799659729;103 to 33;Undirected
103;34;0.864538311958313;103 to 34;Undirected
103;35;0.6145105957984924;103 to 35;Undirected
103;36;0.8308231830596924;103 to 36;Undirected
103;37;0.8248878717422485;103 to 37;Undirected
103;38;0.7959194183349609;103 to 38;Undirected
103;39;0.7427870035171509;103 to 39;Undirected
103;40;0.8008193969726562;103 to 40;Undirected
103;41;0.7456356287002563;103 to 41;Undirected
103;43;0.6506160497665405;103 to 43;Undirected
103;44;0.7752962112426758;103 to 44;Undirected
103;45;0.8469193577766418;103 to 45;Undirected
103;47;0.8132714629173279;103 to 47;Undirected
103;48;0.7957113981246948;103 to 48;Undirected
103;49;0.8047168850898743;103 to 49;Undirected
103;50;0.694499671459198;103 to 50;Undirected
103;52;0.7930666208267212;103 to 52;Undirected
103;53;0.7848369479179382;103 to 53;Undirected
103;55;0.7105813026428223;103 to 55;Undirected
103;56;0.7339808344841003;103 to 56;Undirected
103;58;0.7353060245513916;103 to 58;Undirected
103;59;0.8174841403961182;103 to 59;Undirected
103;60;0.7110551595687866;103 to 60;Undirected
103;61;0.578203558921814;103 to 61;Undirected
103;63;0.7204488515853882;103 to 63;Undirected
103;64;0.503037691116333;103 to 64;Undirected
103;65;0.7993298768997192;103 to 65;Undirected
103;66;0.6881976127624512;103 to 66;Undirected
103;67;0.7311078310012817;103 to 67;Undirected
103;69;0.753756582736969;103 to 69;Undirected
103;70;0.7906558513641357;103 to 70;Undirected
103;71;0.6220813989639282;103 to 71;Undirected
103;72;0.7662641406059265;103 to 72;Undirected
103;73;0.6509654521942139;103 to 73;Undirected
103;75;0.5984946489334106;103 to 75;Undirected
103;77;0.6706212162971497;103 to 77;Undirected
103;80;0.7546947002410889;103 to 80;Undirected
103;81;0.8875209093093872;103 to 81;Undirected
103;83;0.7944625616073608;103 to 83;Undirected
103;84;0.7912538647651672;103 to 84;Undirected
103;85;0.8570451736450195;103 to 85;Undirected
103;86;0.7733725905418396;103 to 86;Undirected
103;87;0.8826249241828918;103 to 87;Undirected
103;91;0.5207281708717346;103 to 91;Undirected
103;93;0.655913770198822;103 to 93;Undirected
103;96;0.7032053470611572;103 to 96;Undirected
103;97;0.618498682975769;103 to 97;Undirected
103;98;0.6911075711250305;103 to 98;Undirected
103;99;0.5870158076286316;103 to 99;Undirected
103;101;0.6037814617156982;103 to 101;Undirected
103;102;0.7256006598472595;103 to 102;Undirected
103;104;0.6984168291091919;103 to 104;Undirected
103;105;0.7798980474472046;103 to 105;Undirected
103;106;0.9012664556503296;103 to 106;Undirected
103;107;0.8471808433532715;103 to 107;Undirected
103;108;0.7518979907035828;103 to 108;Undirected
103;109;0.6915160417556763;103 to 109;Undirected
103;110;0.8330339193344116;103 to 110;Undirected
103;111;0.6414128541946411;103 to 111;Undirected
103;113;0.5011066794395447;103 to 113;Undirected
103;119;0.5187367796897888;103 to 119;Undirected
103;122;0.5146147608757019;103 to 122;Undirected
103;130;0.6208996772766113;103 to 130;Undirected
103;133;0.5590842366218567;103 to 133;Undirected
103;134;0.5021544098854065;103 to 134;Undirected
103;136;0.5266348719596863;103 to 136;Undirected
103;147;0.6418013572692871;103 to 147;Undirected
103;152;0.6469241380691528;103 to 152;Undirected
103;155;0.5622433423995972;103 to 155;Undirected
103;192;0.5151435732841492;103 to 192;Undirected
104;4;0.5529954433441162;104 to 4;Undirected
104;30;0.5290111899375916;104 to 30;Undirected
104;34;0.5436059832572937;104 to 34;Undirected
104;35;0.5611885786056519;104 to 35;Undirected
104;36;0.7022689580917358;104 to 36;Undirected
104;37;0.880240797996521;104 to 37;Undirected
104;38;0.8458085060119629;104 to 38;Undirected
104;39;0.7410920262336731;104 to 39;Undirected
104;40;0.7683145999908447;104 to 40;Undirected
104;41;0.5401579141616821;104 to 41;Undirected
104;43;0.8674999475479126;104 to 43;Undirected
104;44;0.7393059134483337;104 to 44;Undirected
104;45;0.5286808013916016;104 to 45;Undirected
104;47;0.7020298838615417;104 to 47;Undirected
104;48;0.7700179815292358;104 to 48;Undirected
104;49;0.7129249572753906;104 to 49;Undirected
104;50;0.5120260119438171;104 to 50;Undirected
104;52;0.6712073683738708;104 to 52;Undirected
104;53;0.5897917151451111;104 to 53;Undirected
104;54;0.5811711549758911;104 to 54;Undirected
104;55;0.5541532635688782;104 to 55;Undirected
104;56;0.5694817900657654;104 to 56;Undirected
104;59;0.6738547086715698;104 to 59;Undirected
104;60;0.7060410380363464;104 to 60;Undirected
104;61;0.7557260990142822;104 to 61;Undirected
104;63;0.8260988593101501;104 to 63;Undirected
104;65;0.612968921661377;104 to 65;Undirected
104;67;0.5584239959716797;104 to 67;Undirected
104;69;0.6985417008399963;104 to 69;Undirected
104;72;0.8411577939987183;104 to 72;Undirected
104;77;0.5711914896965027;104 to 77;Undirected
104;81;0.8283243179321289;104 to 81;Undirected
104;83;0.6545614004135132;104 to 83;Undirected
104;84;0.8121558427810669;104 to 84;Undirected
104;85;0.6388170123100281;104 to 85;Undirected
104;86;0.6107612252235413;104 to 86;Undirected
104;87;0.5210745930671692;104 to 87;Undirected
104;92;0.6289384961128235;104 to 92;Undirected
104;96;0.881759762763977;104 to 96;Undirected
104;98;0.7300360202789307;104 to 98;Undirected
104;99;0.5408076047897339;104 to 99;Undirected
104;101;0.814242959022522;104 to 101;Undirected
104;102;0.5518049001693726;104 to 102;Undirected
104;103;0.6984168291091919;104 to 103;Undirected
104;105;0.6117469072341919;104 to 105;Undirected
104;106;0.7463274002075195;104 to 106;Undirected
104;107;0.6819634437561035;104 to 107;Undirected
104;108;0.7569067478179932;104 to 108;Undirected
104;110;0.5690169930458069;104 to 110;Undirected
104;111;0.7872829437255859;104 to 111;Undirected
104;130;0.6460400819778442;104 to 130;Undirected
104;131;0.5237789750099182;104 to 131;Undirected
104;133;0.5607598423957825;104 to 133;Undirected
104;147;0.6185349225997925;104 to 147;Undirected
104;150;0.69410240650177;104 to 150;Undirected
104;153;0.5175037384033203;104 to 153;Undirected
104;160;0.6719813942909241;104 to 160;Undirected
105;3;0.5431628227233887;105 to 3;Undirected
105;34;0.6404451727867126;105 to 34;Undirected
105;35;0.5265842080116272;105 to 35;Undirected
105;36;0.7586939334869385;105 to 36;Undirected
105;37;0.7581900358200073;105 to 37;Undirected
105;38;0.6925857067108154;105 to 38;Undirected
105;39;0.6797864437103271;105 to 39;Undirected
105;40;0.792432427406311;105 to 40;Undirected
105;41;0.5304244160652161;105 to 41;Undirected
105;43;0.5882092714309692;105 to 43;Undirected
105;44;0.6042335629463196;105 to 44;Undirected
105;45;0.6920169591903687;105 to 45;Undirected
105;47;0.710288405418396;105 to 47;Undirected
105;48;0.874806821346283;105 to 48;Undirected
105;49;0.7141475677490234;105 to 49;Undirected
105;50;0.6438572406768799;105 to 50;Undirected
105;51;0.5331748127937317;105 to 51;Undirected
105;52;0.5124290585517883;105 to 52;Undirected
105;54;0.5472495555877686;105 to 54;Undirected
105;55;0.7555444836616516;105 to 55;Undirected
105;56;0.7482186555862427;105 to 56;Undirected
105;58;0.6151330471038818;105 to 58;Undirected
105;59;0.7166018486022949;105 to 59;Undirected
105;60;0.7770190834999084;105 to 60;Undirected
105;61;0.5959581136703491;105 to 61;Undirected
105;63;0.7883207201957703;105 to 63;Undirected
105;65;0.660530686378479;105 to 65;Undirected
105;66;0.666169285774231;105 to 66;Undirected
105;67;0.6061202883720398;105 to 67;Undirected
105;69;0.8211802840232849;105 to 69;Undirected
105;70;0.8485990762710571;105 to 70;Undirected
105;72;0.6321950554847717;105 to 72;Undirected
105;73;0.5208362936973572;105 to 73;Undirected
105;77;0.6326117515563965;105 to 77;Undirected
105;81;0.8479369282722473;105 to 81;Undirected
105;83;0.6344759464263916;105 to 83;Undirected
105;84;0.7875752449035645;105 to 84;Undirected
105;85;0.7544434070587158;105 to 85;Undirected
105;86;0.5820727944374084;105 to 86;Undirected
105;87;0.6369087100028992;105 to 87;Undirected
105;93;0.5512473583221436;105 to 93;Undirected
105;96;0.6717184782028198;105 to 96;Undirected
105;97;0.5395320057868958;105 to 97;Undirected
105;98;0.7500817775726318;105 to 98;Undirected
105;99;0.5556729435920715;105 to 99;Undirected
105;101;0.6239725351333618;105 to 101;Undirected
105;102;0.7849212884902954;105 to 102;Undirected
105;103;0.7798980474472046;105 to 103;Undirected
105;104;0.6117469072341919;105 to 104;Undirected
105;106;0.7259774208068848;105 to 106;Undirected
105;107;0.8319689035415649;105 to 107;Undirected
105;108;0.5890049934387207;105 to 108;Undirected
105;109;0.64631187915802;105 to 109;Undirected
105;110;0.8579052090644836;105 to 110;Undirected
105;130;0.5910331606864929;105 to 130;Undirected
105;146;0.5393439531326294;105 to 146;Undirected
105;147;0.6520881652832031;105 to 147;Undirected
105;149;0.5542641282081604;105 to 149;Undirected
105;158;0.5999914407730103;105 to 158;Undirected
105;159;0.5598506927490234;105 to 159;Undirected
105;183;0.5074254274368286;105 to 183;Undirected
105;192;0.5021607279777527;105 to 192;Undirected
106;6;0.5065996646881104;106 to 6;Undirected
106;32;0.5014735460281372;106 to 32;Undirected
106;34;0.841731071472168;106 to 34;Undirected
106;35;0.6370697021484375;106 to 35;Undirected
106;36;0.8630605936050415;106 to 36;Undirected
106;37;0.8565052151679993;106 to 37;Undirected
106;38;0.8632053136825562;106 to 38;Undirected
106;39;0.6939955949783325;106 to 39;Undirected
106;40;0.7416074275970459;106 to 40;Undirected
106;41;0.6079883575439453;106 to 41;Undirected
106;43;0.6333149671554565;106 to 43;Undirected
106;44;0.8795329332351685;106 to 44;Undirected
106;45;0.6769862771034241;106 to 45;Undirected
106;47;0.6775069832801819;106 to 47;Undirected
106;48;0.8152633905410767;106 to 48;Undirected
106;49;0.7363712787628174;106 to 49;Undirected
106;50;0.7323896288871765;106 to 50;Undirected
106;52;0.8543341159820557;106 to 52;Undirected
106;53;0.7968100309371948;106 to 53;Undirected
106;54;0.5463277101516724;106 to 54;Undirected
106;55;0.7140336036682129;106 to 55;Undirected
106;56;0.7412197589874268;106 to 56;Undirected
106;58;0.6670205593109131;106 to 58;Undirected
106;59;0.8392487168312073;106 to 59;Undirected
106;60;0.6743065118789673;106 to 60;Undirected
106;63;0.700221061706543;106 to 63;Undirected
106;64;0.5672914981842041;106 to 64;Undirected
106;65;0.655899167060852;106 to 65;Undirected
106;66;0.6207725405693054;106 to 66;Undirected
106;67;0.725229024887085;106 to 67;Undirected
106;69;0.7119633555412292;106 to 69;Undirected
106;70;0.6608995795249939;106 to 70;Undirected
106;72;0.7741339206695557;106 to 72;Undirected
106;73;0.5644531846046448;106 to 73;Undirected
106;77;0.5393475890159607;106 to 77;Undirected
106;80;0.6416717767715454;106 to 80;Undirected
106;81;0.9198799133300781;106 to 81;Undirected
106;83;0.797910749912262;106 to 83;Undirected
106;84;0.8210859298706055;106 to 84;Undirected
106;85;0.8320080041885376;106 to 85;Undirected
106;86;0.7687900066375732;106 to 86;Undirected
106;87;0.8428694009780884;106 to 87;Undirected
